,screenName,description,location,text,Unnamed: 0,topic
39,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Liberal journalists melt down over Republicans winning House, claim ‘illegal’ gerrymandering to blame https://t.co/3Gv0Qv9zkb",217.0,politics
40,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Pelosi ignores Trump in leadership farewell speech, mentioning Bush, Obama, Biden https://t.co/Qp4mx8Hr1N",222.0,politics
41,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Who is Hakeem Jeffries, House Democrats' likely next leader? https://t.co/7rwVBVeT4F",224.0,politics
42,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Lindsey Graham testimony in Georgia DA's Trump 2020 election probe delayed again despite Supreme Court order https://t.co/QJWHLXpbKr,226.0,politics
43,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Hannity on GOP's Hunter Biden investigation: Could be 'biggest pay-to-play scandal' in our nation's history https://t.co/cgIHImFhDK,227.0,politics
44,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Hakeem Jeffries believed to be in the driver's seat to succeed Pelosi as Democratic leader https://t.co/m49MytHzMG,230.0,politics
45,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,FBI Director Wray refuses to say if alleged Hunter Biden criminal activity is Russian 'disinformation' https://t.co/mMutk3yCqH,231.0,politics
46,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Are there any policies, issues congressional Republicans and Democrats could work together on? https://t.co/Xaqu3NCOup",246.0,politics
47,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"MOVE ON, MAGA: Pence rebukes Trumpy candidates stuck on 2020, pushes GOP to focus on the future https://t.co/TsQ8YIjqV6",248.0,politics
48,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,OPINION: Biden knows what he's doing and four other takeaways for this Dem from the midterm elections https://t.co/j8Wf0v3rrB,250.0,politics
49,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Why gratitude trumps a ‘give me’ culture — and how parents can teach kids to do for others https://t.co/09P3ZJmlYE,254.0,politics
50,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Jordan rips media, intel experts for dismissing Hunter Biden emails as ‘Russian disinformation’ https://t.co/s1QBQyE8ZH",264.0,politics
51,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"BREAKING: White House: House GOP Biden family investigation full of 'long-debunked conspiracy theories

https://t.co/6mIlRR3G1s",269.0,politics
52,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"DEMOCRATIC DEPARTURE: Nancy Pelosi steps down as party leader after 20-year tenure, silent on who should replace her. https://t.co/uSwdcYghVv https://t.co/DVxIn06iX1",270.0,politics
53,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,What will a split government do to Biden's agenda? https://t.co/l5U1q1zeQE,271.0,politics
54,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"BREAKING NEWS: Top contender emerges to succeed Pelosi as Democratic leader

https://t.co/fYdrShLMXV",283.0,politics
55,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Biden's judicial nominee released man who was later involved in murder of 10-year-old at July 4th cookout https://t.co/QFzmXtaSug,285.0,politics
56,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,BREAKING NEWS: Nancy Pelosi announces she will 'not seek re-election' as leader after Democrats lose House majority. https://t.co/zs1eEAFQEO https://t.co/Sv7Kji20cp,288.0,politics
57,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Federal court rejects appeal by officers in Kansas wrongful conviction case https://t.co/Ark15AEn1I,291.0,politics
58,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,OPINION: DeSantis’s education victories in Florida create a roadmap for election success https://t.co/FLJPAGSila,298.0,politics
59,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"SETTING THE AGENDA: Rep. James Comer, citing whistleblowers, asserted that the Biden family ""flourished and became millionaires by simply offering access to the family."" https://t.co/kupYJ5EbvG https://t.co/DKBrfOUylz",301.0,politics
60,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Kemp, Trump throw support behind Herschel Walker as GOP unites in push for Georgia runoff https://t.co/CACj2je9fr",308.0,politics
61,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"BREAKING NEWS: House Republicans allege Biden directly involved in business dealings with son Hunter Biden

https://t.co/pmZ8lBQWwJ",315.0,politics
62,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Biden disputes Zelenskyy comments over Ukrainian defense missile landing in Poland, cites 'evidence' https://t.co/vqopWm2uwZ",325.0,politics
63,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Yasiel Puig's agent claims the former MLB star felt 'rushed' at probe federal agents https://t.co/IfxOC1R8Kf,330.0,politics
64,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Freedom Caucus demanding McCarthy cede some power as price for support https://t.co/zIdlXOhEmz,336.0,politics
65,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Yasiel Puig agent claims the former MLB star felt 'rushed' at probe federal agents https://t.co/rOt5KIvAxL,338.0,politics
66,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,McConnell emerges from Senate leadership vote with broad GOP backing: ‘Not going anywhere’ https://t.co/T0oPCCus5l,341.0,politics
67,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Paul Ryan says McCarthy will clinch speakership, anyone ‘not named Trump’ can beat Biden

https://t.co/1AYfTc48hm",345.0,politics
68,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,University of Idaho president says shocking murder of four students is 'beyond comprehension’ https://t.co/dv4aJcRkiX,349.0,politics
69,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"HOWARD KURTZ: Media savage Trump speech, cast him as dangerous, including on the right https://t.co/dDDUrfa56E",353.0,politics
70,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Senate clears hurdle to advance gay marriage bill

https://t.co/OpeLwm9TLo",358.0,politics
71,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Speaker Nancy Pelosi will address political future after Democrats lose House majority to Republicans https://t.co/NOcE0CDhuj,361.0,politics
72,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,FTX founder Sam Bankman-Fried's family boasts deep ties to Democrat power players https://t.co/zjHf9i9Yo1,367.0,politics
73,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Alex Berenson: I’ll vote for a Democrat over Trump in 2024, GOP will ‘get destroyed’ if he’s the nominee https://t.co/ftPNsQdwv0",368.0,politics
74,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"'THAT'S THE PROBLEM': @HerschelWalker tells ""The Ingraham Angle"" he's running for U.S. Senate because Americans have been ""mistreated"" by leadership in Washington. https://t.co/ULIWYHXdK4 https://t.co/UzTF5tFlnA",374.0,politics
75,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"'IT IS OFFICIAL': Rep. @kevinomccarthy tells ""Hannity"" that Republicans gained control of the House because they ""put the commitment to America out there."" https://t.co/HoHfvJDAF5 https://t.co/rYn8idgfFP",377.0,politics
76,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Survey finds Republican, independent voters distancing from Trump after midterms: ‘I’m done with him’ https://t.co/M2eGZRYJF8",379.0,politics
77,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,.@JesseBWatters: Donate money to Democrats and you can get away with almost anything https://t.co/l0M6GL9dBw,383.0,politics
78,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Democrats cheer Trump run as they cheered Trump-backed candidates who lost https://t.co/heepyl1bgW,393.0,politics
79,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Mike Pence doubts Trump will win 2024 Republican nomination: Americans want a 'new style of leadership' https://t.co/ebkl0xODcU,405.0,politics
80,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Mississippi man arrested after allegedly stealing plane, threat to crash into Walmart dies in federal custody https://t.co/FEfLCwizEl",414.0,politics
81,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Trump impeachment manager Cicilline rallies Democrats to ban former president from public office https://t.co/lqaHEPjV9K,416.0,politics
82,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Mississippi man arrested after allegedly stealing plane, threat to crash into Walmart dies in federal custody https://t.co/ZKsQ7vsCU1",418.0,politics
83,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,New York Republican who flipped Democrat House seat vows to keep heat on Hochul over crime despite Zeldin loss https://t.co/X9x9KI93pO,423.0,politics
84,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Media watchdogs sound off on Politico editor warning Elon Musk against attacking Democrats: 'Partisan hacks' https://t.co/zINCrr92Ud,425.0,politics
85,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,‘STRONG AS HELL’: @LindseyGrahamSC delivers a message to Democrats on @jesseprimetime https://t.co/5vHNDoXYcU,427.0,politics
86,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Pompeo appears to take aim at Trump for looking backwards and 'claiming victimhood,' calls for serious leaders https://t.co/vAucrceEfX",435.0,politics
87,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Maxine Waters dodges question on FTX, Democrat ties and claims 'both sides' got money

 https://t.co/tYM4Af76YB",436.0,politics
88,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Katie Britt stresses unity, spreading conservative message to new voters after Alabama Senate victory https://t.co/5Gqeum4Zkh",438.0,politics
89,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Federal court delays end of Title 42 border policy until December amid fears of migrant surge https://t.co/IDsEECZni0,442.0,politics
90,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Michelle Obama worked to control 'rage' when prepping for interviews, avoid 'gut reaction' answers https://t.co/haMoc70OWD",445.0,politics
91,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Republicans express confidence in House leadership going into next Congress: 'I like our leadership' https://t.co/DGxAHcv89j,451.0,politics
92,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,2022 autopsy: Governors say GOP needs to look through 'front windshield' rather than 'rearview mirror' https://t.co/QiUbCNt5tJ,452.0,politics
93,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Prominent Democrat voices support for border wall as Philadelphia rages at Abbott over migrant bus https://t.co/HxQu4F8d9X,453.0,politics
94,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Schumer skips over Feinstein, 89, for Senate president pro tem, third in presidential line of succession https://t.co/biZNkzqC7f",459.0,politics
95,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Republicans are planning to battle Biden's green agenda with House control https://t.co/kaphtm4ebW,465.0,politics
96,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Moderate House GOP ready to push back against Freedom Caucus rule changes https://t.co/UfUF7hrwUr,468.0,politics
97,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Mulling RNC chair, Noem says GOP needs to ‘see what we can do better’ in wake of disappointing election https://t.co/9u4g4bUhrf",473.0,politics
98,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"BREAKING NEWS: GOP candidate projected to win key congressional seat, securing House majority for Republicans. https://t.co/J8qx5CKh7m https://t.co/KC6xeTb2DH",478.0,politics
99,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Georgia elections chief takes victory lap on MSNBC after 'remarkable' election turnout https://t.co/gRmXPXr3wI,479.0,politics
100,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Democratic senator in key battleground state announces 2024 re-election campaign https://t.co/zhNkemfmBJ,482.0,politics
101,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Trump has a 'great legacy,' should 'step aside' in 2024, says former Education Secretary Bill Bennett https://t.co/pF5bTSrpei",484.0,politics
102,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Democrats refuse to examine ‘unacceptable’ veteran health care delays https://t.co/1XgcQrC9if,490.0,politics
103,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Biden official torched for repeating 'amazing lie' about the southern border https://t.co/rF27B5GvFi,493.0,politics
104,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Paul Ryan says McCarthy will clinch speakership, anyone ‘not named Trump’ can beat Biden

https://t.co/wewXogLHaA",498.0,politics
105,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"George W. Bush, Taiwanese President Tsai Ing-wen speak on 'Russian aggression,' China https://t.co/A0MraN1IL8",503.0,politics
