,screenName,description,location,text,Unnamed: 0
10,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"When the US Food and Drug Administration confirmed a shortage of the drug Adderall last month, many people who rely on the medication weren't surprised: They've been struggling to fill their prescriptions for months. https://t.co/9zFTXwpoCN",155.0
11,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"When the US Food and Drug Administration confirmed a shortage of the drug Adderall last month, many people who rely on the medication weren't surprised: They've been struggling to fill their prescriptions for months. https://t.co/9zFTXwpoCN",155.0
12,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Cases of Covid-19 rebound following treatment with the antiviral medication Paxlovid appear to be at least twice as common as doctors previously knew, a new study suggests. https://t.co/lIm3CeQcnC",174.0
13,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Cases of Covid-19 rebound following treatment with the antiviral medication Paxlovid appear to be at least twice as common as doctors previously knew, a new study suggests. https://t.co/lIm3CeQcnC",174.0
14,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Cases of Covid-19 rebound following treatment with the antiviral medication Paxlovid appear to be at least twice as common as doctors previously knew, a new study suggests. https://t.co/lIm3CeQcnC",174.0
15,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Cases of Covid-19 rebound following treatment with the antiviral medication Paxlovid appear to be at least twice as common as doctors previously knew, a new study suggests. https://t.co/lIm3CeQcnC",174.0
16,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Smoking weed while being a tobacco smoker may increase damage to the respiratory system, a new study found https://t.co/8LnUJtcOCz",175.0
17,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Uganda has been struggling with an Ebola outbreak for months, and health officials in the US are preparing for the possibility that the virus will spread across the Atlantic. https://t.co/Bj0kIdUFVL",187.0
18,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Uganda has been struggling with an Ebola outbreak for months, and health officials in the US are preparing for the possibility that the virus will spread across the Atlantic. https://t.co/Bj0kIdUFVL",187.0
19,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The US Food and Drug Administration is charting a plan to enhance its surveillance of infant formula for Cronobacter bacteria. https://t.co/cBQWKvKxtE,203.0
20,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The US Food and Drug Administration is charting a plan to enhance its surveillance of infant formula for Cronobacter bacteria. https://t.co/cBQWKvKxtE,203.0
21,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The US Food and Drug Administration is charting a plan to enhance its surveillance of infant formula for Cronobacter bacteria. https://t.co/cBQWKvKxtE,203.0
22,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Smoking weed while being a tobacco smoker may increase damage to the respiratory system, a new study found https://t.co/sSIqto6hU9",247.0
23,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,How to protect your family against Covid-19 illness this Thanksgiving https://t.co/s4QWMFGQx7,270.0
24,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,How to protect your family against Covid-19 illness this Thanksgiving https://t.co/s4QWMFGQx7,270.0
25,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,There’s some bad blood brewing between Taylor Swift fans and Ticketmaster https://t.co/BBiIWTJ5fe https://t.co/CXxOB0jzpr,277.0
26,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Smoking weed while being a tobacco smoker may increase damage to the respiratory system, a new study found https://t.co/8dKPu6ySyE",327.0
27,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Al Roker has revealed he has been recently hospitalized and receiving treatment for blood clots https://t.co/w1CVOxUEST,340.0
28,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Al Roker has revealed he has been recently hospitalized and receiving treatment for blood clots https://t.co/w1CVOxUEST,340.0
29,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Uganda is grappling with its deadliest Ebola outbreak in more than a decade https://t.co/zgMhmFjBqh,342.0
30,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"As some Chinese provinces mark 100 days of lockdowns, public unrest is growing over the country's Covid restrictions, which have no end in sight. People are struggling to get enough food and essentials, prompting a new crisis of mental health. https://t.co/PFrwLtD6o4",419.0
31,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"As some Chinese provinces mark 100 days of lockdowns, public unrest is growing over the country's Covid restrictions, which have no end in sight. People are struggling to get enough food and essentials, prompting a new crisis of mental health. https://t.co/PFrwLtD6o4",419.0
32,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"As some Chinese provinces mark 100 days of lockdowns, public unrest is growing over the country's Covid restrictions, which have no end in sight. People are struggling to get enough food and essentials, prompting a new crisis of mental health. https://t.co/PFrwLtD6o4",419.0
33,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Two of the four University of Idaho students found dead in an off-campus residence were seen ordering food at a late-night food truck the night of their murder. Abigail Spencer, Idaho Student paper editor, joins @CNNnewsroom to discuss. Watch: https://t.co/CpFkDAwhpF",478.0
34,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Two of the four University of Idaho students who were killed on Sunday were last seen alive ordering at a late-night food truck at about 1:41 a.m., the food truck’s live Twitch stream shows. https://t.co/Jnnc1nmtah",483.0
35,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"When the US Food and Drug Administration confirmed a shortage of the drug Adderall last month, many people who rely on the medication weren't surprised: They've been struggling to fill their prescriptions for months. https://t.co/9zFTXwpoCN",495.0
36,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"When the US Food and Drug Administration confirmed a shortage of the drug Adderall last month, many people who rely on the medication weren't surprised: They've been struggling to fill their prescriptions for months. https://t.co/9zFTXwpoCN",495.0
37,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"When the US Food and Drug Administration confirmed a shortage of the drug Adderall last month, many people who rely on the medication weren't surprised: They've been struggling to fill their prescriptions for months. https://t.co/9zFTXwpoCN",495.0
38,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"When the US Food and Drug Administration confirmed a shortage of the drug Adderall last month, many people who rely on the medication weren't surprised: They've been struggling to fill their prescriptions for months. https://t.co/9zFTXwpoCN",495.0
39,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Cases of Covid-19 rebound following treatment with the antiviral medication Paxlovid appear to be at least twice as common as doctors previously knew, a new study suggests. https://t.co/lIm3CeQcnC",514.0
40,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Cases of Covid-19 rebound following treatment with the antiviral medication Paxlovid appear to be at least twice as common as doctors previously knew, a new study suggests. https://t.co/lIm3CeQcnC",514.0
41,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Cases of Covid-19 rebound following treatment with the antiviral medication Paxlovid appear to be at least twice as common as doctors previously knew, a new study suggests. https://t.co/lIm3CeQcnC",514.0
42,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Cases of Covid-19 rebound following treatment with the antiviral medication Paxlovid appear to be at least twice as common as doctors previously knew, a new study suggests. https://t.co/lIm3CeQcnC",514.0
43,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Smoking weed while being a tobacco smoker may increase damage to the respiratory system, a new study found https://t.co/8LnUJtcOCz",515.0
44,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Uganda has been struggling with an Ebola outbreak for months, and health officials in the US are preparing for the possibility that the virus will spread across the Atlantic. https://t.co/Bj0kIdUFVL",527.0
45,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Uganda has been struggling with an Ebola outbreak for months, and health officials in the US are preparing for the possibility that the virus will spread across the Atlantic. https://t.co/Bj0kIdUFVL",527.0
46,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The US Food and Drug Administration is charting a plan to enhance its surveillance of infant formula for Cronobacter bacteria. https://t.co/cBQWKvKxtE,543.0
47,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The US Food and Drug Administration is charting a plan to enhance its surveillance of infant formula for Cronobacter bacteria. https://t.co/cBQWKvKxtE,543.0
48,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The US Food and Drug Administration is charting a plan to enhance its surveillance of infant formula for Cronobacter bacteria. https://t.co/cBQWKvKxtE,543.0
49,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Smoking weed while being a tobacco smoker may increase damage to the respiratory system, a new study found https://t.co/sSIqto6hU9",587.0
50,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,How to protect your family against Covid-19 illness this Thanksgiving https://t.co/s4QWMFGQx7,610.0
51,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,How to protect your family against Covid-19 illness this Thanksgiving https://t.co/s4QWMFGQx7,610.0
52,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,There’s some bad blood brewing between Taylor Swift fans and Ticketmaster https://t.co/BBiIWTJ5fe https://t.co/CXxOB0jzpr,617.0
53,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Al Roker has revealed he has been recently hospitalized and receiving treatment for blood clots https://t.co/w1CVOxUEST,640.0
54,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Al Roker has revealed he has been recently hospitalized and receiving treatment for blood clots https://t.co/w1CVOxUEST,640.0
55,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Uganda is grappling with its deadliest Ebola outbreak in more than a decade https://t.co/zgMhmFjBqh,642.0
56,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"As some Chinese provinces mark 100 days of lockdowns, public unrest is growing over the country's Covid restrictions, which have no end in sight. People are struggling to get enough food and essentials, prompting a new crisis of mental health. https://t.co/PFrwLtD6o4",719.0
57,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"As some Chinese provinces mark 100 days of lockdowns, public unrest is growing over the country's Covid restrictions, which have no end in sight. People are struggling to get enough food and essentials, prompting a new crisis of mental health. https://t.co/PFrwLtD6o4",719.0
58,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"As some Chinese provinces mark 100 days of lockdowns, public unrest is growing over the country's Covid restrictions, which have no end in sight. People are struggling to get enough food and essentials, prompting a new crisis of mental health. https://t.co/PFrwLtD6o4",719.0
59,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Two of the four University of Idaho students found dead in an off-campus residence were seen ordering food at a late-night food truck the night of their murder. Abigail Spencer, Idaho Student paper editor, joins @CNNnewsroom to discuss. Watch: https://t.co/CpFkDAwhpF",778.0
60,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Two of the four University of Idaho students who were killed on Sunday were last seen alive ordering at a late-night food truck at about 1:41 a.m., the food truck’s live Twitch stream shows. https://t.co/Jnnc1nmtah",783.0
61,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"When the US Food and Drug Administration confirmed a shortage of the drug Adderall last month, many people who rely on the medication weren't surprised: They've been struggling to fill their prescriptions for months. https://t.co/9zFTXwpoCN",795.0
62,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"When the US Food and Drug Administration confirmed a shortage of the drug Adderall last month, many people who rely on the medication weren't surprised: They've been struggling to fill their prescriptions for months. https://t.co/9zFTXwpoCN",795.0
63,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"When the US Food and Drug Administration confirmed a shortage of the drug Adderall last month, many people who rely on the medication weren't surprised: They've been struggling to fill their prescriptions for months. https://t.co/9zFTXwpoCN",795.0
64,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"When the US Food and Drug Administration confirmed a shortage of the drug Adderall last month, many people who rely on the medication weren't surprised: They've been struggling to fill their prescriptions for months. https://t.co/9zFTXwpoCN",795.0
65,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Cases of Covid-19 rebound following treatment with the antiviral medication Paxlovid appear to be at least twice as common as doctors previously knew, a new study suggests. https://t.co/lIm3CeQcnC",814.0
66,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Cases of Covid-19 rebound following treatment with the antiviral medication Paxlovid appear to be at least twice as common as doctors previously knew, a new study suggests. https://t.co/lIm3CeQcnC",814.0
67,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Cases of Covid-19 rebound following treatment with the antiviral medication Paxlovid appear to be at least twice as common as doctors previously knew, a new study suggests. https://t.co/lIm3CeQcnC",814.0
68,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Cases of Covid-19 rebound following treatment with the antiviral medication Paxlovid appear to be at least twice as common as doctors previously knew, a new study suggests. https://t.co/lIm3CeQcnC",814.0
69,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Smoking weed while being a tobacco smoker may increase damage to the respiratory system, a new study found https://t.co/8LnUJtcOCz",815.0
70,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Uganda has been struggling with an Ebola outbreak for months, and health officials in the US are preparing for the possibility that the virus will spread across the Atlantic. https://t.co/Bj0kIdUFVL",827.0
71,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Uganda has been struggling with an Ebola outbreak for months, and health officials in the US are preparing for the possibility that the virus will spread across the Atlantic. https://t.co/Bj0kIdUFVL",827.0
72,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The US Food and Drug Administration is charting a plan to enhance its surveillance of infant formula for Cronobacter bacteria. https://t.co/cBQWKvKxtE,843.0
73,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The US Food and Drug Administration is charting a plan to enhance its surveillance of infant formula for Cronobacter bacteria. https://t.co/cBQWKvKxtE,843.0
74,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The US Food and Drug Administration is charting a plan to enhance its surveillance of infant formula for Cronobacter bacteria. https://t.co/cBQWKvKxtE,843.0
75,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Smoking weed while being a tobacco smoker may increase damage to the respiratory system, a new study found https://t.co/sSIqto6hU9",887.0
76,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,How to protect your family against Covid-19 illness this Thanksgiving https://t.co/s4QWMFGQx7,910.0
77,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,How to protect your family against Covid-19 illness this Thanksgiving https://t.co/s4QWMFGQx7,910.0
78,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,There’s some bad blood brewing between Taylor Swift fans and Ticketmaster https://t.co/BBiIWTJ5fe https://t.co/CXxOB0jzpr,917.0
79,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Smoking weed while being a tobacco smoker may increase damage to the respiratory system, a new study found https://t.co/8dKPu6ySyE",967.0
80,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The Labor Department has filed a federal lawsuit charging a leading US food sanitation company with using dozens of children in hazardous jobs on overnight shifts at various food processing plants https://t.co/jGU5eHshLX,981.0
81,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Oat milk brand Oatly is planning to cut jobs as coronavirus restrictions in Asia dampen its sales forecast for this year https://t.co/C4Q1nBv1zR,1003.0
82,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,There’s some bad blood brewing between Taylor Swift fans and Ticketmaster https://t.co/2YJJMMMHug,1017.0
83,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Residents ""revolt"" over Covid lockdowns in China's southern manufacturing hub of Guangzhou, according to video and images circulating on social media https://t.co/DBXWflel0H https://t.co/TLp3mPBWDp",1018.0
84,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Walmart agreed to the framework of a $3.1 billion settlement, which resolves allegations from multiple states’ attorneys general that the company failed to regulate opioid prescriptions contributing to the nationwide opioid crisis https://t.co/wNQ1WEvsPc",1021.0
85,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Here are 5⃣ things you need to know today 👇

1⃣ Midterms results

2⃣ UVA shooting

3⃣ Airlines forced to pay more than $600 million in refunds

4⃣ Covid-19 booster uptake

5⃣ President Zelensky's peace plan https://t.co/B0i4qHZgD9",1027.0
86,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Here are 5⃣ things you need to know today 👇

1⃣ Midterms results

2⃣ UVA shooting

3⃣ Airlines forced to pay more than $600 million in refunds

4⃣ Covid-19 booster uptake

5⃣ President Zelensky's peace plan https://t.co/B0i4qHZgD9",1027.0
87,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"These robots can pick fruit, make drinks, and solve a wide range of other problems in the food industry. https://t.co/4IoqIT9lrT https://t.co/WAoTwNeA9W",1061.0
88,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Airlines have paid more than $600 million in refunds to hundreds of thousands of passengers for canceled or changed flights since the start of the Covid-19 pandemic, the Department of Transportation announced. https://t.co/PkyoeUjewL",1065.0
89,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Airlines have paid more than $600 million in refunds to hundreds of thousands of passengers for canceled or changed flights since the start of the Covid-19 pandemic, the Department of Transportation announced. https://t.co/PkyoeUjewL",1065.0
90,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"A veteran homicide detective in Kansas City, Kansas conspired with a local drug kingpin to help run a sex-trafficking operation involving underage girls, prosecutors alleged in an explosive indictment unsealed Monday https://t.co/cmJp4tJIFi",1084.0
91,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The way you store your food matters. Follow these tips to make it last longer. https://t.co/Ar42KQxfNF https://t.co/OK0ksuFBDf,1089.0
92,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"21 Kentucky school students have been hospitalized after a ""serious"" bus accident
https://t.co/UztmjleNTt",1146.0
93,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The way you store your food matters. Follow these tips to make it last longer. https://t.co/gBVqUac9Qi https://t.co/6LtwKTArtj,1164.0
94,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Human remains found in a remote California location are those of a mother reported missing after a ""significant amount of blood"" was seen in her home, authorities say. https://t.co/n9A3ZmZZRd",1167.0
95,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"A mindfulness meditation course may be as effective at reducing anxiety as a common medication, according to a new study. https://t.co/ezH6okM5zO",1183.0
96,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Authorities in California are searching for a 25-year-old woman believed to be ""at risk"" after a ""significant amount of blood"" was found in her home, according to police. https://t.co/bid0kEyuu8",1269.0
97,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"The collection of nearly 10,000 brains, taken without consent from patients who died in Denmark's psychiatric hospitals over four decades, are untouched by modern medicine.

They're a valuable medical resource -- and an ethical dilemma. https://t.co/6rkN95m7BS",1278.0
98,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"The collection of nearly 10,000 brains, taken without consent from patients who died in Denmark's psychiatric hospitals over four decades, are untouched by modern medicine.

They're a valuable medical resource -- and an ethical dilemma. https://t.co/6rkN95m7BS",1278.0
