,screenName,description,location,text,Unnamed: 0,topic
16,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Factbox: Twitter 2.0: Musk warns of bankruptcy, flip-flops on blue check mark in chaotic start https://t.co/ek0v7Ca08k https://t.co/ixPXxJpb09",142.0,corporatenews
17,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Factbox: Advertisers react to Twitter's new ownership https://t.co/qfNVbPLxeW https://t.co/vQKdEZeOKq,156.0,corporatenews
18,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"FTX’s new CEO John Ray said in a court filing that the lapses in oversight, security and corporate governance he identified in the company were greater than in any other process he has managed in his 40 years as a bankruptcy specialist https://t.co/7KoqP2YfGe https://t.co/37q4zz7x9t",163.0,corporatenews
19,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"From a deepening mystery at FTX to a new exodus at Twitter, we round up the big stories in business and finance over the week https://t.co/9lFszynmHt",165.0,corporatenews
20,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Australian soap opera Neighbours, which launched the career of stars like Margot Robbie, Kylie Minogue and all three Hemsworth brothers, returns to screen after a deal with Amazon https://t.co/UFSISkrHyv https://t.co/WQ1Mr3j8dj",184.0,corporatenews
21,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Factbox: Twitter 2.0: Musk warns of bankruptcy, flip-flops on blue check mark in chaotic start https://t.co/hpeEmNtXtV https://t.co/ypMkJ57a5g",198.0,corporatenews
22,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Sources say Twitter has closed its offices and cut staff access until Monday. The news comes as hundreds of employees leave the company following an ultimatum from new CEO Elon Musk https://t.co/rXC38StdIP https://t.co/kPSbQTGJdZ,220.0,corporatenews
23,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"🐢 Researchers described remains discovered in northeastern Spain of a turtle named Leviathanochelys aenigmatica that was about 12 feet long, weighed a bit under two tons and lived during the Cretaceous Period, the final chapter in the age of dinosaurs https://t.co/5dkH0gCNrB https://t.co/2Okv9KL1Hq",236.0,corporatenews
24,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"With tech stocks being many amateur investors’ portfolio favorites, is investing in tech companies still risk-worthy in today's volatile market? Discover more now at https://t.co/vrjZFFVAHm https://t.co/lz7DFwAmun",278.0,corporatenews
25,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Hundreds of Twitter employees are estimated to be leaving the beleaguered social media company following an ultimatum from new owner Elon Musk that staffers sign up for ‘long hours at high intensity,’ or leave https://t.co/rXC38StdIP https://t.co/f6ivJzqeEu",292.0,corporatenews
26,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"After Elon Musk's ultimatum, Twitter employees start exiting https://t.co/Ab7b2D4anS https://t.co/yNSppjtlFy",295.0,corporatenews
27,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Ticketmaster canceled Friday's ticket sales for singer Taylor Swift's U.S. tour as fans complained about website crashes earlier in the week and a U.S. senator raised questions about the company's dominance https://t.co/1sJp6ys7z9 https://t.co/X4mr50oZUY,297.0,corporatenews
28,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Zuckerberg says WhatsApp business chat will drive sales sooner than metaverse https://t.co/mqxzr2EChI https://t.co/YRy2q2Wg5o,299.0,corporatenews
29,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Amazon layoffs to extend into 2023 https://t.co/YaGMUC8rIv https://t.co/scvZf3swjJ,303.0,corporatenews
30,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"🐢 Scientists in Spain have uncovered fossils of one of the largest turtles on record. It was about 12 feet long, weighed a bit under two tons and lived during the Cretaceous Period https://t.co/5dkH0gCNrB https://t.co/WlsK9xqUP1",307.0,corporatenews
31,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"A bankruptcy court filing for collapsed crypto exchange FTX revealed the findings of new CEO John Ray, who said there was a shocking lack of corporate control and oversight at the company https://t.co/7KoqP2YfGe https://t.co/DlvWwQVc7P",311.0,corporatenews
32,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Chinese e-commerce giant Alibaba quarterly revenue rose less than expected, hurt by China's health crisis restrictions and lower consumer spending https://t.co/ykGh80oyOk https://t.co/HXeN4iOHUz",342.0,corporatenews
33,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Hundreds of Twitter employees are estimated to be leaving the beleaguered social media company following an ultimatum from new owner Elon Musk that staffers sign up for ‘long hours at high intensity,’ or leave https://t.co/rvvgoKN4w0 https://t.co/lXIXDuv4Bp",352.0,corporatenews
34,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Zuckerberg says WhatsApp business chat will drive sales sooner than metaverse https://t.co/hjcU1CRIj9 https://t.co/aRWWPrrUHo,356.0,corporatenews
35,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Exclusive: Company documents seen by @Reuters reveal the strategy and tactics behind FTX founder Sam Bankman-Fried's regulatory agenda, including the previously unreported terms of a deal announced earlier this year with IEX Group https://t.co/XfwWbKooCG https://t.co/bdexyLsEfF",364.0,corporatenews
36,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Amazon layoffs to extend into 2023 https://t.co/L8GJ6HNGb3 https://t.co/ZBdA8XOFKv,365.0,corporatenews
37,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Visa promotes McInerney to CEO as Kelly moves to board https://t.co/oYROThJFfa https://t.co/ZqwisM3m27,372.0,corporatenews
38,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"From @Breakingviews: FTX’s latest bankruptcy filing is a miserable read for customers. The new CEO of the collapsed cryptocurrency exchange, insolvency veteran John Ray, uncovered giant financial gaps and signs of looting, says @LiamWardProud https://t.co/Jx2QbGjQVS",374.0,corporatenews
39,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Google struck $360-mln Activision deal to block rival app store, lawsuit says https://t.co/vphYYQonvK https://t.co/nae2sDQPCl",379.0,corporatenews
40,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"From @Breakingviews: While nearly all tech firms have seen its valuations pummeled, SpaceX’s may be rising to $150 billion. @rob_cyran explains why Elon Musk’s satellite and rocket firm is defying technology valuation gravity https://t.co/q59631BTSj",384.0,corporatenews
41,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,🐢 Researchers in Spain have uncovered fossils of a turtle named Leviathanochelys aenigmatica that lived during the Cretaceous Period and would have been the size of a small car https://t.co/5dkH0gCNrB https://t.co/FNFHSfOKp6,386.0,corporatenews
42,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,New FTX CEO John Ray said there was flawed regulatory oversight and a lack of corporate control over the bankrupt crypto exchange founded by Sam Bankman-Fried https://t.co/7KoqP2GEhE https://t.co/Oualzv1D4G,390.0,corporatenews
43,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"After Elon Musk's ultimatum, Twitter employees start exiting https://t.co/uy2Z2f9t80 https://t.co/ImQgTHbVqQ",407.0,corporatenews
44,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Amazon layoffs to extend into 2023 https://t.co/S3tA78IgPj https://t.co/cMeQzglrPi,434.0,corporatenews
45,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"In a company-wide memo seen by @Reuters, Elon Musk said Twitter staff had until today to click on a link and choose if they wanted to commit to ‘working long hours at high intensity’ or get a three months severance pay https://t.co/FJSX4FvIvM https://t.co/j9WIODksV1",435.0,corporatenews
46,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Google struck $360-mln Activision deal to block rival app store, lawsuit says https://t.co/uEuYAEs14w https://t.co/4PhSG7ImYM",444.0,corporatenews
47,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"First TVs, now tortillas: U.S. companies set minimum prices to halt discounting https://t.co/x8lycfXCBs https://t.co/q9dYlMszKq",448.0,corporatenews
48,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"From @Breakingviews: As tech valuations crater, Elon Musk’s satellite and rocket firm may be rising to $150 billion. @rob_cyran explains why building the Starlink satellite network ahead of rivals like Amazon is worth increasingly more to the billionaire https://t.co/uXDROWgJU5",450.0,corporatenews
49,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Eight SpaceX employees say they were fired for speaking up against Elon Musk https://t.co/XMr7OE0pM1 https://t.co/8eX925E46L,455.0,corporatenews
50,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Disabled employee sues Twitter over Musk's ban on remote work https://t.co/V8KYadnDiB https://t.co/AeBJjj7dc6,466.0,corporatenews
51,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,RT @ReutersLegal: A new lawsuit claims that Twitter owner Elon Musk's mandate that employees stop working remotely and put in 'long hours a…,471.0,corporatenews
52,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Hess CEO says OPEC 'back in the driver's seat' as U.S. shale growth slows https://t.co/jZK6Mc3sTb https://t.co/X9BHlnHZcy,504.0,corporatenews
53,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,New CEO says FTX had 'complete failure of corporate control' https://t.co/BOSbG1IFCF https://t.co/jCDwtoEfrB,506.0,corporatenews
54,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Google agreed to pay $360 mln to Activision to stop competition, Epic Games alleges https://t.co/PIuAAIOEfB https://t.co/qjIXDvjjnB",513.0,corporatenews
55,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Elon Musk sent a message to Twitter staff telling them they had until today to decide whether they wanted to stay on at the company to work ‘long hours at high intensity’ or take a severance package of three months pay https://t.co/FJSX4Fe7Ee https://t.co/464S5cYfdS,516.0,corporatenews
56,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Eight SpaceX employees say they were fired for speaking up against Elon Musk https://t.co/IP9OgEkqFd https://t.co/lk89wSq3Hr,520.0,corporatenews
57,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Disabled employee sues Twitter over Musk's ban on remote work https://t.co/1EfAohqIp3 https://t.co/rajdhPqmS4,529.0,corporatenews
58,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Hess CEO says OPEC 'back in the driver's seat' as U.S. shale growth slows https://t.co/5OK3t6PQB2 https://t.co/ZJYpVW9JGm,565.0,corporatenews
59,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,New CEO says FTX had 'complete failure of corporate control' https://t.co/2WheeX27cY https://t.co/7MU8TNy9Ka,568.0,corporatenews
60,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Chinese e-commerce giant Alibaba posted a smaller-than-expected rise in quarterly revenue as health crisis curbs and a worsening economic outlook stifled consumer spending https://t.co/ykGh80GacU https://t.co/wqTrUndUno,583.0,corporatenews
61,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Elon Musk tells Twitter staff to opt in for 'intensity' or take severance pay https://t.co/FJSX4Fe7Ee https://t.co/w7oUxXSXhg,604.0,corporatenews
62,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"First TVs, now tortillas: U.S. companies set minimum prices to halt discounting https://t.co/ufbDMoYMEu https://t.co/thCcrb4dnE",614.0,corporatenews
63,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,CEO of Geisinger Jaewon Ryu tells @Reuters why ‘upstream healthcare’ is so important in addressing root causes of disease https://t.co/Pl2I6qOxU5,628.0,corporatenews
64,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,New FTX CEO says 'complete failure of corporate control' at crypto exchange https://t.co/weDsN4l3m6 https://t.co/NqinJTDJk3,638.0,corporatenews
65,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,CEO of Geisinger Jaewon Ryu tells @Reuters why ‘upstream healthcare’ is so important in addressing root causes of disease https://t.co/peOfxrmhas,644.0,corporatenews
66,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Joanne Conroy, CEO of Dartmouth Health, tells @Reuters how community outreach and technology are important parts of improving access to healthcare in America https://t.co/NRvxL1cjsI",645.0,corporatenews
67,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Meals company Takeaway, grocery delivery firm Getir in European partnership https://t.co/gdMg4VxYBs https://t.co/wKJoPiAPum",665.0,corporatenews
68,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Makers of everything from toys to tortillas are increasingly setting minimum prices on their goods to maintain profits and limit price cutting as retailers like Walmart and Amazon try to grab sales from each other online https://t.co/ULTMbQ1MlJ,683.0,corporatenews
69,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Exclusive: Under pressure to increase production, Mexico's state oil company Pemex has risked fines for violations that cause environmental damage rather than delay output to fix the underlying issues, according to two senior company sources https://t.co/P9XyEqAV58",692.0,corporatenews
70,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Work ‘hardcore’ or get fired. That's the ultimatum Twitter workers got from their new owner Elon Musk https://t.co/FJSX4Fe7Ee https://t.co/N8DyJqISQk,696.0,corporatenews
71,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Too many companies are using the ESG investment umbrella to bolster their green credentials, and a tighter regulation is needed, says Dewi John, Head of Research for UK and Ireland at Refinitiv-Lipper https://t.co/ARpkRLgmQp",726.0,corporatenews
72,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Workers at more than 100 U.S. company-owned Starbucks locations plan to strike for one day today to protest what they say is illegal retaliation against their union organizing https://t.co/D5uNUJ80jd,728.0,corporatenews
73,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Meals company Takeaway, grocery delivery firm Getir in European partnership https://t.co/GkFKMsYsSL https://t.co/lf1eDcu3wH",737.0,corporatenews
74,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Twitter's ex-CEO Jack Dorsey says will not retake role https://t.co/XQeoPRrvvA https://t.co/39dzjr46V2,777.0,corporatenews
75,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Twitter's ex-CEO Jack Dorsey says will not retake role https://t.co/8804G1gJlC https://t.co/OcAYVRTJc8,830.0,corporatenews
76,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Tesla board member says Elon Musk identified potential successor as CEO https://t.co/hslsvHHj2M https://t.co/qiPBd5Al5x,832.0,corporatenews
77,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Elon Musk said he expected to reduce his time at Twitter and eventually find a new leader to run the social media company, adding that he hoped to complete an organizational restructuring this week https://t.co/bxS62NPQBM https://t.co/IXh1EmA7YP",858.0,corporatenews
78,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Elon Musk arrived at the Delaware Court of Chancery in a black Tesla to rebuff allegations that he did not deserve his $56 billion pay package from the carmaker https://t.co/HaitgcNQUN https://t.co/BYxd233OwU,871.0,corporatenews
79,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Twitter will relaunch its $8 blue check subscription option on November 29, aimed at increasing revenue https://t.co/5RILilmcuw https://t.co/JD5KtZLMvI",873.0,corporatenews
80,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Tesla board member says Elon Musk identified potential successor as CEO https://t.co/J6asgOy06S https://t.co/MQTJVpebSq,903.0,corporatenews
81,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Elon Musk says he will find a new leader for Twitter https://t.co/3BMIyPbyPh https://t.co/clghOXaOjc,911.0,corporatenews
82,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"SpaceX is in talks about an offering of mostly secondary shares that could value the company at up to $150 billion, the offering would be aimed at helping employees and shareholders cash out, sources said https://t.co/Lhk3KItTOf https://t.co/MRPVjR6PeP",938.0,corporatenews
83,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Amazon lays off some devices unit staff as it targets 10,000 cuts https://t.co/nqxaJykjV0 https://t.co/HGXC48vOKi",959.0,corporatenews
84,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Elon Musk took the stand at the Delaware Court of Chancery to rebuff allegations that he did not deserve his $56 billion pay package from the carmaker https://t.co/Haitgd5rMl https://t.co/fVsgVZweZo,964.0,corporatenews
85,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Fake account shows 'challenges' with Twitter - Lilly CEO https://t.co/ITbE6KK2HT https://t.co/WSlKCnu5dr,965.0,corporatenews
86,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"A week after Twitter's blue check subscription service was paused, owner Elon Musk announced its relaunch on November 29 https://t.co/5RILilDNm4 https://t.co/e8cL8srUoM",966.0,corporatenews
87,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Tesla board member says Elon Musk identified potential successor as CEO https://t.co/MpA60WCnVA https://t.co/hCCfmrSpKb,972.0,corporatenews
88,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"RT @ReutersLegal: Elon Musk said he expects to reduce his time at Twitter and eventually find a new leader to run the social media company,…",981.0,corporatenews
89,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Tesla reports two new fatal crashes involving driver assistance systems https://t.co/be4qADjyKH https://t.co/PGkqtbKkYy,1003.0,corporatenews
90,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,COP27:Brazil's Lula says Amazon rainforest vital to global climate security https://t.co/DcYkd2oeLq https://t.co/ToV11sLdjI,1007.0,corporatenews
91,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Elon Musk says he will find a new leader for Twitter https://t.co/HnpKZUKNPH https://t.co/XBuvnUXg2p,1010.0,corporatenews
92,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"COP27: Greeted like a rock star, Brazil's Lula promises to protect Amazon https://t.co/QeukA4lSql https://t.co/gQwZTsDALX",1018.0,corporatenews
93,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Amazon laid off some devices unit staff as it targets 10,000 cuts https://t.co/t7auZh8XJz https://t.co/KI9YAhbCfP",1022.0,corporatenews
94,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"SpaceX, one of the world's most valuable private companies, is in talks about an offering of mostly secondary shares that could value the company at up to $150 billion https://t.co/Lhk3KItTOf https://t.co/zwRiCzfLNQ",1023.0,corporatenews
95,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Twitter will relaunch its blue check subscription on November 29, a tweet from owner Elon Musk said https://t.co/5RILilDNm4 https://t.co/RvhOoOwRlH",1046.0,corporatenews
96,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Tata Motors' JLR says CEO Bollore to resign https://t.co/jA08x7p8Om https://t.co/21VrPIKpSm,1047.0,corporatenews
97,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Musk tells Twitter staff: Opt in for 'intensity' or take severance https://t.co/S5HPBf9SBR https://t.co/pL2vyhZZRf,1055.0,corporatenews
98,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Musk says he was focused on reviving Tesla, defends $56 bln pay https://t.co/923CQvPiim https://t.co/Ze6MQ7uhpB",1062.0,corporatenews
99,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Airbnb says single-room listings jump amid cost-of-living crisis https://t.co/n6YrlYefTE https://t.co/JuCkmjYKY1,1069.0,corporatenews
100,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Elon Musk says he expects to reduce his time at Twitter and eventually find a new leader to run the social media company, adding that he hopes to complete an organizational restructuring this week https://t.co/5rVSvpK6cK https://t.co/6H1BDxADmm",1070.0,corporatenews
101,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"Amazon starts cost cuts with layoffs at devices, services units https://t.co/Dtx7Uo2Ngu https://t.co/TqLtTwf3en",1081.0,corporatenews
102,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,Lula offers to host UN climate talks in Brazil's Amazon https://t.co/4LXeTv3jdT https://t.co/bs0Npp5C0H,1086.0,corporatenews
